station_year,group_id,station_code,year,date,macro_path,micro_path,label,target
02.06_2016,6,2.06,2016,2016-08-23,C:\Users\ASUS\Desktop\Ders\blg521\data\02.06\2016\K1\1X\02_06-2016_08_23-10_00-K1-1X.jpeg,C:\Users\ASUS\Desktop\Ders\blg521\data\02.06\2016\K1\10X\02_06-2016_08_23-10_00-K1-10X.jpeg,Dormancy,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
02.06_2016,6,2.06,2016,2016-08-24,C:\Users\ASUS\Desktop\Ders\blg521\data\02.06\2016\K1\1X\02_06-2016_08_24-10_00-K1-1X.jpeg,C:\Users\ASUS\Desktop\Ders\blg521\data\02.06\2016\K1\10X\02_06-2016_08_24-10_00-K1-10X.jpeg,Dormancy,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
02.06_2016,6,2.06,2016,2016-08-25,C:\Users\ASUS\Desktop\Ders\blg521\data\02.06\2016\K1\1X\02_06-2016_08_25-10_00-K1-1X.jpeg,C:\Users\ASUS\Desktop\Ders\blg521\data\02.06\2016\K1\10X\02_06-2016_08_25-10_00-K1-10X.jpeg,Dormancy,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
02.06_2016,6,2.06,2016,2016-08-26,C:\Users\ASUS\Desktop\Ders\blg521\data\02.06\2016\K1\1X\02_06-2016_08_26-10_00-K1-1X.jpeg,C:\Users\ASUS\Desktop\Ders\blg521\data\02.06\2016\K1\10X\02_06-2016_08_26-10_00-K1-10X.jpeg,Dormancy,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
02.06_2016,6,2.06,2016,2016-08-27,C:\Users\ASUS\Desktop\Ders\blg521\data\02.06\2016\K1\1X\02_06-2016_08_27-10_00-K1-1X.jpeg,C:\Users\ASUS\Desktop\Ders\blg521\data\02.06\2016\K1\10X\02_06-2016_08_27-10_00-K1-10X.jpeg,Dormancy,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
02.06_2016,6,2.06,2016,2016-08-28,C:\Users\ASUS\Desktop\Ders\blg521\data\02.06\2016\K1\1X\02_06-2016_08_28-10_00-K1-1X.jpeg,C:\Users\ASUS\Desktop\Ders\blg521\data\02.06\2016\K1\10X\02_06-2016_08_28-10_00-K1-10X.jpeg,Dormancy,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
02.06_2016,6,2.06,2016,2016-08-29,C:\Users\ASUS\Desktop\Ders\blg521\data\02.06\2016\K1\1X\02_06-2016_08_29-10_00-K1-1X.jpeg,C:\Users\ASUS\Desktop\Ders\blg521\data\02.06\2016\K1\10X\02_06-2016_08_29-10_00-K1-10X.jpeg,Dormancy,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
02.06_2016,6,2.06,2016,2016-08-30,C:\Users\ASUS\Desktop\Ders\blg521\data\02.06\2016\K1\1X\02_06-2016_08_30-10_00-K1-1X.jpeg,C:\Users\ASUS\Desktop\Ders\blg521\data\02.06\2016\K1\10X\02_06-2016_08_30-10_00-K1-10X.jpeg,Dormancy,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
02.06_2016,6,2.06,2016,2016-08-31,C:\Users\ASUS\Desktop\Ders\blg521\data\02.06\2016\K1\1X\02_06-2016_08_31-10_00-K1-1X.jpeg,C:\Users\ASUS\Desktop\Ders\blg521\data\02.06\2016\K1\10X\02_06-2016_08_31-10_00-K1-10X.jpeg,Dormancy,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
02.06_2016,6,2.06,2016,2016-09-01,C:\Users\ASUS\Desktop\Ders\blg521\data\02.06\2016\K1\1X\02_06-2016_09_01-10_00-K1-1X.jpeg,C:\Users\ASUS\Desktop\Ders\blg521\data\02.06\2016\K1\10X\02_06-2016_09_01-10_00-K1-10X.jpeg,Dormancy,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
02.06_2016,6,2.06,2016,2016-09-02,C:\Users\ASUS\Desktop\Ders\blg521\data\02.06\2016\K1\1X\02_06-2016_09_02-10_00-K1-1X.jpeg,C:\Users\ASUS\Desktop\Ders\blg521\data\02.06\2016\K1\10X\02_06-2016_09_02-10_00-K1-10X.jpeg,Dormancy,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
02.06_2016,6,2.06,2016,2016-09-03,C:\Users\ASUS\Desktop\Ders\blg521\data\02.06\2016\K1\1X\02_06-2016_09_03-10_00-K1-1X.jpeg,C:\Users\ASUS\Desktop\Ders\blg521\data\02.06\2016\K1\10X\02_06-2016_09_03-10_00-K1-10X.jpeg,Dormancy,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
02.06_2016,6,2.06,2016,2016-09-04,C:\Users\ASUS\Desktop\Ders\blg521\data\02.06\2016\K1\1X\02_06-2016_09_04-10_00-K1-1X.jpeg,C:\Users\ASUS\Desktop\Ders\blg521\data\02.06\2016\K1\10X\02_06-2016_09_04-10_00-K1-10X.jpeg,Dormancy,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
02.06_2016,6,2.06,2016,2016-09-05,C:\Users\ASUS\Desktop\Ders\blg521\data\02.06\2016\K1\1X\02_06-2016_09_05-10_00-K1-1X.jpeg,C:\Users\ASUS\Desktop\Ders\blg521\data\02.06\2016\K1\10X\02_06-2016_09_05-10_00-K1-10X.jpeg,Dormancy,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
02.06_2016,6,2.06,2016,2016-09-06,C:\Users\ASUS\Desktop\Ders\blg521\data\02.06\2016\K1\1X\02_06-2016_09_06-10_00-K1-1X.jpeg,C:\Users\ASUS\Desktop\Ders\blg521\data\02.06\2016\K1\10X\02_06-2016_09_06-10_00-K1-10X.jpeg,Dormancy,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
02.06_2016,6,2.06,2016,2016-09-07,C:\Users\ASUS\Desktop\Ders\blg521\data\02.06\2016\K1\1X\02_06-2016_09_07-10_00-K1-1X.jpeg,C:\Users\ASUS\Desktop\Ders\blg521\data\02.06\2016\K1\10X\02_06-2016_09_07-10_00-K1-10X.jpeg,Dormancy,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
02.06_2016,6,2.06,2016,2016-09-08,C:\Users\ASUS\Desktop\Ders\blg521\data\02.06\2016\K1\1X\02_06-2016_09_08-10_00-K1-1X.jpeg,C:\Users\ASUS\Desktop\Ders\blg521\data\02.06\2016\K1\10X\02_06-2016_09_08-10_00-K1-10X.jpeg,Dormancy,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
02.06_2016,6,2.06,2016,2016-09-09,C:\Users\ASUS\Desktop\Ders\blg521\data\02.06\2016\K1\1X\02_06-2016_09_09-10_00-K1-1X.jpeg,C:\Users\ASUS\Desktop\Ders\blg521\data\02.06\2016\K1\10X\02_06-2016_09_09-10_00-K1-10X.jpeg,Dormancy,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
02.06_2016,6,2.06,2016,2016-09-10,C:\Users\ASUS\Desktop\Ders\blg521\data\02.06\2016\K1\1X\02_06-2016_09_10-10_00-K1-1X.jpeg,C:\Users\ASUS\Desktop\Ders\blg521\data\02.06\2016\K1\10X\02_06-2016_09_10-10_00-K1-10X.jpeg,Dormancy,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
02.06_2016,6,2.06,2016,2016-09-11,C:\Users\ASUS\Desktop\Ders\blg521\data\02.06\2016\K1\1X\02_06-2016_09_11-09_30-K1-1X.jpeg,C:\Users\ASUS\Desktop\Ders\blg521\data\02.06\2016\K1\10X\02_06-2016_09_11-09_30-K1-10X.jpeg,Dormancy,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
02.06_2016,6,2.06,2016,2016-09-12,C:\Users\ASUS\Desktop\Ders\blg521\data\02.06\2016\K1\1X\02_06-2016_09_12-10_00-K1-1X.jpeg,C:\Users\ASUS\Desktop\Ders\blg521\data\02.06\2016\K1\10X\02_06-2016_09_12-10_00-K1-10X.jpeg,Dormancy,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
02.06_2016,6,2.06,2016,2016-09-13,C:\Users\ASUS\Desktop\Ders\blg521\data\02.06\2016\K1\1X\02_06-2016_09_13-10_00-K1-1X.jpeg,C:\Users\ASUS\Desktop\Ders\blg521\data\02.06\2016\K1\10X\02_06-2016_09_13-10_00-K1-10X.jpeg,Dormancy,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
02.06_2016,6,2.06,2016,2016-09-14,C:\Users\ASUS\Desktop\Ders\blg521\data\02.06\2016\K1\1X\02_06-2016_09_14-10_00-K1-1X.jpeg,C:\Users\ASUS\Desktop\Ders\blg521\data\02.06\2016\K1\10X\02_06-2016_09_14-10_00-K1-10X.jpeg,Dormancy,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
02.06_2016,6,2.06,2016,2016-09-15,C:\Users\ASUS\Desktop\Ders\blg521\data\02.06\2016\K1\1X\02_06-2016_09_15-10_00-K1-1X.jpeg,C:\Users\ASUS\Desktop\Ders\blg521\data\02.06\2016\K1\10X\02_06-2016_09_15-10_00-K1-10X.jpeg,Dormancy,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
02.06_2016,6,2.06,2016,2016-09-16,C:\Users\ASUS\Desktop\Ders\blg521\data\02.06\2016\K1\1X\02_06-2016_09_16-10_00-K1-1X.jpeg,C:\Users\ASUS\Desktop\Ders\blg521\data\02.06\2016\K1\10X\02_06-2016_09_16-10_00-K1-10X.jpeg,Dormancy,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
02.06_2016,6,2.06,2016,2016-09-17,C:\Users\ASUS\Desktop\Ders\blg521\data\02.06\2016\K1\1X\02_06-2016_09_17-10_00-K1-1X.jpeg,C:\Users\ASUS\Desktop\Ders\blg521\data\02.06\2016\K1\10X\02_06-2016_09_17-10_00-K1-10X.jpeg,Dormancy,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
02.06_2016,6,2.06,2016,2016-09-18,C:\Users\ASUS\Desktop\Ders\blg521\data\02.06\2016\K1\1X\02_06-2016_09_18-10_00-K1-1X.jpeg,C:\Users\ASUS\Desktop\Ders\blg521\data\02.06\2016\K1\10X\02_06-2016_09_18-10_00-K1-10X.jpeg,Dormancy,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
02.06_2016,6,2.06,2016,2016-09-19,C:\Users\ASUS\Desktop\Ders\blg521\data\02.06\2016\K1\1X\02_06-2016_09_19-10_00-K1-1X.jpeg,C:\Users\ASUS\Desktop\Ders\blg521\data\02.06\2016\K1\10X\02_06-2016_09_19-10_00-K1-10X.jpeg,Dormancy,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
02.06_2016,6,2.06,2016,2016-09-20,C:\Users\ASUS\Desktop\Ders\blg521\data\02.06\2016\K1\1X\02_06-2016_09_20-10_00-K1-1X.jpeg,C:\Users\ASUS\Desktop\Ders\blg521\data\02.06\2016\K1\10X\02_06-2016_09_20-10_00-K1-10X.jpeg,Dormancy,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
02.06_2016,6,2.06,2016,2016-09-21,C:\Users\ASUS\Desktop\Ders\blg521\data\02.06\2016\K1\1X\02_06-2016_09_21-10_00-K1-1X.jpeg,C:\Users\ASUS\Desktop\Ders\blg521\data\02.06\2016\K1\10X\02_06-2016_09_21-10_00-K1-10X.jpeg,Dormancy,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
02.06_2016,6,2.06,2016,2016-09-22,C:\Users\ASUS\Desktop\Ders\blg521\data\02.06\2016\K1\1X\02_06-2016_09_22-10_00-K1-1X.jpeg,C:\Users\ASUS\Desktop\Ders\blg521\data\02.06\2016\K1\10X\02_06-2016_09_22-10_00-K1-10X.jpeg,Dormancy,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
02.06_2016,6,2.06,2016,2016-09-23,C:\Users\ASUS\Desktop\Ders\blg521\data\02.06\2016\K1\1X\02_06-2016_09_23-10_00-K1-1X.jpeg,C:\Users\ASUS\Desktop\Ders\blg521\data\02.06\2016\K1\10X\02_06-2016_09_23-10_00-K1-10X.jpeg,Dormancy,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
02.06_2016,6,2.06,2016,2016-09-24,C:\Users\ASUS\Desktop\Ders\blg521\data\02.06\2016\K1\1X\02_06-2016_09_24-10_00-K1-1X.jpeg,C:\Users\ASUS\Desktop\Ders\blg521\data\02.06\2016\K1\10X\02_06-2016_09_24-10_00-K1-10X.jpeg,Dormancy,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
02.06_2016,6,2.06,2016,2016-09-25,C:\Users\ASUS\Desktop\Ders\blg521\data\02.06\2016\K1\1X\02_06-2016_09_25-10_00-K1-1X.jpeg,C:\Users\ASUS\Desktop\Ders\blg521\data\02.06\2016\K1\10X\02_06-2016_09_25-10_00-K1-10X.jpeg,Dormancy,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
02.06_2016,6,2.06,2016,2016-09-26,C:\Users\ASUS\Desktop\Ders\blg521\data\02.06\2016\K1\1X\02_06-2016_09_26-10_00-K1-1X.jpeg,C:\Users\ASUS\Desktop\Ders\blg521\data\02.06\2016\K1\10X\02_06-2016_09_26-10_00-K1-10X.jpeg,Dormancy,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
02.06_2016,6,2.06,2016,2016-09-27,C:\Users\ASUS\Desktop\Ders\blg521\data\02.06\2016\K1\1X\02_06-2016_09_27-10_00-K1-1X.jpeg,C:\Users\ASUS\Desktop\Ders\blg521\data\02.06\2016\K1\10X\02_06-2016_09_27-10_00-K1-10X.jpeg,Dormancy,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
02.06_2016,6,2.06,2016,2016-09-28,C:\Users\ASUS\Desktop\Ders\blg521\data\02.06\2016\K1\1X\02_06-2016_09_28-10_00-K1-1X.jpeg,C:\Users\ASUS\Desktop\Ders\blg521\data\02.06\2016\K1\10X\02_06-2016_09_28-10_00-K1-10X.jpeg,Dormancy,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
02.06_2016,6,2.06,2016,2016-09-29,C:\Users\ASUS\Desktop\Ders\blg521\data\02.06\2016\K1\1X\02_06-2016_09_29-10_00-K1-1X.jpeg,C:\Users\ASUS\Desktop\Ders\blg521\data\02.06\2016\K1\10X\02_06-2016_09_29-10_00-K1-10X.jpeg,Dormancy,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
02.06_2016,6,2.06,2016,2016-09-30,C:\Users\ASUS\Desktop\Ders\blg521\data\02.06\2016\K1\1X\02_06-2016_09_30-10_00-K1-1X.jpeg,C:\Users\ASUS\Desktop\Ders\blg521\data\02.06\2016\K1\10X\02_06-2016_09_30-10_00-K1-10X.jpeg,Dormancy,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
02.06_2016,6,2.06,2016,2016-10-01,C:\Users\ASUS\Desktop\Ders\blg521\data\02.06\2016\K1\1X\02_06-2016_10_01-10_00-K1-1X.jpeg,C:\Users\ASUS\Desktop\Ders\blg521\data\02.06\2016\K1\10X\02_06-2016_10_01-10_00-K1-10X.jpeg,Dormancy,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
02.06_2016,6,2.06,2016,2016-10-02,C:\Users\ASUS\Desktop\Ders\blg521\data\02.06\2016\K1\1X\02_06-2016_10_02-10_00-K1-1X.jpeg,C:\Users\ASUS\Desktop\Ders\blg521\data\02.06\2016\K1\10X\02_06-2016_10_02-10_00-K1-10X.jpeg,Dormancy,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
02.06_2016,6,2.06,2016,2016-10-03,C:\Users\ASUS\Desktop\Ders\blg521\data\02.06\2016\K1\1X\02_06-2016_10_03-10_00-K1-1X.jpeg,C:\Users\ASUS\Desktop\Ders\blg521\data\02.06\2016\K1\10X\02_06-2016_10_03-10_00-K1-10X.jpeg,Dormancy,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
02.06_2016,6,2.06,2016,2016-10-04,C:\Users\ASUS\Desktop\Ders\blg521\data\02.06\2016\K1\1X\02_06-2016_10_04-10_00-K1-1X.jpeg,C:\Users\ASUS\Desktop\Ders\blg521\data\02.06\2016\K1\10X\02_06-2016_10_04-10_00-K1-10X.jpeg,Dormancy,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
02.06_2016,6,2.06,2016,2016-10-05,C:\Users\ASUS\Desktop\Ders\blg521\data\02.06\2016\K1\1X\02_06-2016_10_05-10_00-K1-1X.jpeg,C:\Users\ASUS\Desktop\Ders\blg521\data\02.06\2016\K1\10X\02_06-2016_10_05-10_00-K1-10X.jpeg,Dormancy,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
02.06_2016,6,2.06,2016,2016-10-06,C:\Users\ASUS\Desktop\Ders\blg521\data\02.06\2016\K1\1X\02_06-2016_10_06-10_00-K1-1X.jpeg,C:\Users\ASUS\Desktop\Ders\blg521\data\02.06\2016\K1\10X\02_06-2016_10_06-10_00-K1-10X.jpeg,Dormancy,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
02.06_2016,6,2.06,2016,2016-10-07,C:\Users\ASUS\Desktop\Ders\blg521\data\02.06\2016\K1\1X\02_06-2016_10_07-10_00-K1-1X.jpeg,C:\Users\ASUS\Desktop\Ders\blg521\data\02.06\2016\K1\10X\02_06-2016_10_07-10_00-K1-10X.jpeg,Dormancy,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
02.06_2016,6,2.06,2016,2016-10-08,C:\Users\ASUS\Desktop\Ders\blg521\data\02.06\2016\K1\1X\02_06-2016_10_08-10_00-K1-1X.jpeg,C:\Users\ASUS\Desktop\Ders\blg521\data\02.06\2016\K1\10X\02_06-2016_10_08-10_00-K1-10X.jpeg,Dormancy,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
02.06_2016,6,2.06,2016,2016-10-09,C:\Users\ASUS\Desktop\Ders\blg521\data\02.06\2016\K1\1X\02_06-2016_10_09-10_00-K1-1X.jpeg,C:\Users\ASUS\Desktop\Ders\blg521\data\02.06\2016\K1\10X\02_06-2016_10_09-10_00-K1-10X.jpeg,Dormancy,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
02.06_2016,6,2.06,2016,2016-10-10,C:\Users\ASUS\Desktop\Ders\blg521\data\02.06\2016\K1\1X\02_06-2016_10_10-10_30-K1-1X.jpeg,C:\Users\ASUS\Desktop\Ders\blg521\data\02.06\2016\K1\10X\02_06-2016_10_10-09_30-K1-10X.jpeg,Dormancy,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
02.06_2016,6,2.06,2016,2016-10-11,C:\Users\ASUS\Desktop\Ders\blg521\data\02.06\2016\K1\1X\02_06-2016_10_11-10_30-K1-1X.jpeg,C:\Users\ASUS\Desktop\Ders\blg521\data\02.06\2016\K1\10X\02_06-2016_10_11-10_30-K1-10X.jpeg,Dormancy,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
02.06_2016,6,2.06,2016,2016-10-12,C:\Users\ASUS\Desktop\Ders\blg521\data\02.06\2016\K1\1X\02_06-2016_10_12-09_30-K1-1X.jpeg,C:\Users\ASUS\Desktop\Ders\blg521\data\02.06\2016\K1\10X\02_06-2016_10_12-09_30-K1-10X.jpeg,Dormancy,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
02.06_2016,6,2.06,2016,2016-10-13,C:\Users\ASUS\Desktop\Ders\blg521\data\02.06\2016\K1\1X\02_06-2016_10_13-09_30-K1-1X.jpeg,C:\Users\ASUS\Desktop\Ders\blg521\data\02.06\2016\K1\10X\02_06-2016_10_13-09_30-K1-10X.jpeg,Dormancy,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
02.06_2016,6,2.06,2016,2016-10-14,C:\Users\ASUS\Desktop\Ders\blg521\data\02.06\2016\K1\1X\02_06-2016_10_14-10_00-K1-1X.jpeg,C:\Users\ASUS\Desktop\Ders\blg521\data\02.06\2016\K1\10X\02_06-2016_10_14-10_00-K1-10X.jpeg,Dormancy,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
02.06_2016,6,2.06,2016,2016-10-15,C:\Users\ASUS\Desktop\Ders\blg521\data\02.06\2016\K1\1X\02_06-2016_10_15-10_00-K1-1X.jpeg,C:\Users\ASUS\Desktop\Ders\blg521\data\02.06\2016\K1\10X\02_06-2016_10_15-10_00-K1-10X.jpeg,Dormancy,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
02.06_2016,6,2.06,2016,2016-10-16,C:\Users\ASUS\Desktop\Ders\blg521\data\02.06\2016\K1\1X\02_06-2016_10_16-10_00-K1-1X.jpeg,C:\Users\ASUS\Desktop\Ders\blg521\data\02.06\2016\K1\10X\02_06-2016_10_16-10_00-K1-10X.jpeg,Dormancy,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
02.06_2016,6,2.06,2016,2016-10-17,C:\Users\ASUS\Desktop\Ders\blg521\data\02.06\2016\K1\1X\02_06-2016_10_17-10_00-K1-1X.jpeg,C:\Users\ASUS\Desktop\Ders\blg521\data\02.06\2016\K1\10X\02_06-2016_10_17-10_00-K1-10X.jpeg,Dormancy,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
02.06_2016,6,2.06,2016,2016-10-18,C:\Users\ASUS\Desktop\Ders\blg521\data\02.06\2016\K1\1X\02_06-2016_10_18-10_00-K1-1X.jpeg,C:\Users\ASUS\Desktop\Ders\blg521\data\02.06\2016\K1\10X\02_06-2016_10_18-10_00-K1-10X.jpeg,Dormancy,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
02.06_2016,6,2.06,2016,2016-10-19,C:\Users\ASUS\Desktop\Ders\blg521\data\02.06\2016\K1\1X\02_06-2016_10_19-10_00-K1-1X.jpeg,C:\Users\ASUS\Desktop\Ders\blg521\data\02.06\2016\K1\10X\02_06-2016_10_19-10_00-K1-10X.jpeg,Dormancy,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
02.06_2016,6,2.06,2016,2016-10-20,C:\Users\ASUS\Desktop\Ders\blg521\data\02.06\2016\K1\1X\02_06-2016_10_20-10_00-K1-1X.jpeg,C:\Users\ASUS\Desktop\Ders\blg521\data\02.06\2016\K1\10X\02_06-2016_10_20-10_00-K1-10X.jpeg,Dormancy,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
02.06_2016,6,2.06,2016,2016-10-21,C:\Users\ASUS\Desktop\Ders\blg521\data\02.06\2016\K1\1X\02_06-2016_10_21-10_00-K1-1X.jpeg,C:\Users\ASUS\Desktop\Ders\blg521\data\02.06\2016\K1\10X\02_06-2016_10_21-10_00-K1-10X.jpeg,Dormancy,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
02.06_2016,6,2.06,2016,2016-10-22,C:\Users\ASUS\Desktop\Ders\blg521\data\02.06\2016\K1\1X\02_06-2016_10_22-10_24-K1-1X.jpeg,C:\Users\ASUS\Desktop\Ders\blg521\data\02.06\2016\K1\10X\02_06-2016_10_22-10_30-K1-10X.jpeg,Dormancy,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
02.06_2016,6,2.06,2016,2016-10-24,C:\Users\ASUS\Desktop\Ders\blg521\data\02.06\2016\K1\1X\02_06-2016_10_24-10_00-K1-1X.jpeg,C:\Users\ASUS\Desktop\Ders\blg521\data\02.06\2016\K1\10X\02_06-2016_10_24-10_00-K1-10X.jpeg,Dormancy,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
02.06_2016,6,2.06,2016,2016-10-25,C:\Users\ASUS\Desktop\Ders\blg521\data\02.06\2016\K1\1X\02_06-2016_10_25-10_00-K1-1X.jpeg,C:\Users\ASUS\Desktop\Ders\blg521\data\02.06\2016\K1\10X\02_06-2016_10_25-10_00-K1-10X.jpeg,Dormancy,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
02.06_2016,6,2.06,2016,2016-10-26,C:\Users\ASUS\Desktop\Ders\blg521\data\02.06\2016\K1\1X\02_06-2016_10_26-10_00-K1-1X.jpeg,C:\Users\ASUS\Desktop\Ders\blg521\data\02.06\2016\K1\10X\02_06-2016_10_26-10_00-K1-10X.jpeg,Dormancy,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
02.06_2016,6,2.06,2016,2016-10-28,C:\Users\ASUS\Desktop\Ders\blg521\data\02.06\2016\K1\1X\02_06-2016_10_28-10_00-K1-1X.jpeg,C:\Users\ASUS\Desktop\Ders\blg521\data\02.06\2016\K1\10X\02_06-2016_10_28-10_00-K1-10X.jpeg,Dormancy,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
